name,ra,e_ra,dec,e_dec,total_flux,e_total_flux,peak_flux,e_peak_flux,dc_maj,e_dc_maj,dc_min,e_dc_min,dc_pa,e_dc_pa,isl_rms,s_code
APTF_J221211+422957,333.047314912319,1.01961862668645,42.499238511871,0.97023186227368,1.72688867823384,0.120026451475131,1.52364977214318,0.0872529474762161,7.072401483684,2.70728226148949,4.68077286024,1.93451817828179,-23.5747274568179,82.8217913465571,0.04357758371,S
APTF_J221112+422750,332.803044788279,0.841051111035868,42.4639762132759,0.727769401874691,3.83005119882363,0.210096916639872,3.70791948205866,0.191186284454095,0.0,5.03243729360633,0.0,3.64046963762578,0.0,,0.04884058217,S
APTF_J221115+422955,332.812504517187,2.75352438876108,42.4987476171565,3.43605517692936,0.25109961318882,0.0871804056333933,0.22412504346177,0.046802657702185,0.0,15.1343155087843,0.0,11.3508041108508,0.0,,0.04517315756,S
APTF_J221118+423010,332.828335564855,1.75842795240674,42.5029518703598,1.75758909885904,0.8997482259975,0.138531467135223,0.41452025779923,0.0479257042687484,0.0,17.0759712272299,0.0,5.78423915345723,0.0,,0.04321233064,M
APTF_J221144+423053,332.937068542861,1.22380053413758,42.5148863975377,1.2850443360953,1.12069632518976,0.110627215795706,0.83545416591516,0.0606705408624293,12.740458703508,3.72331055860182,3.552295384656,5.25353864247514,-46.1225576694557,23.6535755889557,0.04322976747,S
APTF_J221110+423022,332.794682112054,1.26128583492159,42.5062205721227,1.34472168608855,0.9056902705521,0.0986678368534967,0.73024366555569,0.056236939145689,8.083632179088,3.92148756328004,6.039685745208,1.93118516553114,-87.0177988209297,69.7628277602991,0.04226864257,S
APTF_J221107+423114,332.782837716776,2.03560551699513,42.520584321608,3.48204152965477,1.12007814873438,0.180979546753076,0.33332720163864,0.043204906222509,44.484039759708,9.04200423877703,13.61413882206,6.66672004213959,20.7802945672879,13.7884289925853,0.04237703251,S
APTF_J221128+423126,332.869294375576,1.65308098736268,42.524133762123,1.9495024880071,0.47023579552752,0.0902089465809845,0.38529246437385,0.0474241518649723,0.0,14.5699483276818,0.0,6.00814441934376,0.0,,0.04237884787,S
APTF_J221138+423215,332.911436402135,0.952855022608773,42.5377641999556,0.869339410520605,2.16126442638711,0.134490967879168,1.90045205732283,0.10353668770468,6.205202289972,1.34259051865058,3.927453333768,1.8783555497054,89.4471666267335,60.4580272623991,0.04160442404,S
APTF_J221114+423302,332.810244540405,0.894223625555836,42.5507646082666,0.744264301563391,3.04125322803225,0.198229798341125,2.58571126289784,0.135122786277036,0.0,3.80756766585721,0.0,2.16100462653201,0.0,,0.03928626393,M
APTF_J221210+423121,333.043286352654,0.94827570963016,42.5227326975913,0.862839858667406,2.16497981530017,0.134127471603216,1.971139482972,0.106944508839519,5.980741900704,1.70976220800406,0.0,5.35287467062278,-67.7134199851521,42.9598421323004,0.0424055761,S
APTF_J221154+423133,332.975916772112,1.9048816311523,42.5261015689724,2.64817929499472,0.34018198183134,0.0862943181736837,0.29266784095461,0.0447255585037166,11.083267463724,8.95889639575029,0.0,8.09999500639182,-39.5760630364589,44.7212123528375,0.04338889266,S
APTF_J221223+423204,333.099228781504,2.10023891318669,42.5346210472555,2.92815144851317,0.36959961374523,0.097207662352208,0.24893891589171,0.0429814274259382,13.74220828746,9.69236102061154,8.308091249064,4.36413552617276,34.7313678947167,55.4867475853954,0.03985106014,S
